NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_median_price,white_non-hispanic_percent,foreign_born_not_a_us_citizen_percent,bachelors_percent
10001,22767,34.4,11799,81445.0,3531,6061,1865.0,0.5182500988272499,0.15509289761496903,0.26621864980014937
10002,79894,40.9,16774,32966.0,13873,12721,863.0,0.20995318797406565,0.17364257641374822,0.15922347109920645
10003,57068,32.2,41392,97524.0,6595,17958,1955.0,0.7253101563047593,0.11556388869418939,0.31467722716758956
10004,3024,33.0,2109,123409.0,402,984,1858.0,0.6974206349206349,0.13293650793650794,0.3253968253968254
10005,7570,28.8,5365,121840.0,1650,2745,1761.0,0.7087186261558784,0.21796565389696168,0.36261558784676357
10006,2950,31.0,2029,121316.0,464,1124,1664.0,0.6877966101694916,0.15728813559322033,0.38101694915254236
10007,6748,34.9,4263,91235.0,1285,1915,1567.0,0.6317427385892116,0.19042679312388855,0.28378778897451096
10009,61806,36.2,30802,61154.0,7062,17162,1470.0,0.49836585444778825,0.11426075138336084,0.27767530660453676
10010,30708,35.7,20080,100763.0,3379,9567,1701.5,0.6539012635143936,0.11003647258043507,0.3115474794841735
10011,52941,39.6,38360,104974.0,4883,17407,1933.0,0.7245801930450879,0.09223475189361742,0.3287999848888385
10012,24846,34.5,17922,95577.0,3602,8209,1919.0,0.7213233518473798,0.14497303388875474,0.33039523464541576
10013,26937,37.1,13955,97228.0,3796,6916,1462.0,0.5180606600586554,0.14092140921409213,0.25674722500649666
10014,31835,37.0,26843,109557.0,3152,13211,1531.0,0.8431914559447149,0.09901052300926654,0.4149835087168211
10016,50112,33.1,33344,103960.0,6937,16650,1600.0,0.665389527458493,0.13842991698595147,0.3322557471264368
10017,16278,37.3,10798,102165.0,3072,6006,1669.0,0.6633493058115247,0.1887209730925175,0.36896424622189455
10018,8062,30.6,3521,100298.0,2180,2573,1738.0,0.43674026296204416,0.2704043661622426,0.31915157529149096
10019,38752,39.7,24212,90174.0,6346,12457,1807.0,0.624793559042114,0.16375928984310487,0.32145437654830716
10021,42142,40.3,33744,109398.0,4125,14046,1876.0,0.8007213706041478,0.0978833467799345,0.3333016942717479
10022,29699,46.0,23932,115604.0,2672,10926,1860.0,0.8058183777231557,0.08996935923768477,0.3678911747870299
10023,60762,41.8,46622,111265.0,6797,16270,1844.0,0.767288766005069,0.11186267733122675,0.26776603798426646
10024,59249,41.5,43565,109784.0,6049,15878,1828.0,0.7352866715050043,0.10209455011898935,0.26798764536110314
10025,97373,39.3,54332,71865.0,12034,21791,1438.0,0.5579780842738747,0.12358662052108901,0.2237889353311493
10026,38372,34.3,7245,47318.0,4809,5750,944.0,0.1888095486292088,0.12532575836547483,0.14984884811841967
10027,63057,30.4,14876,40013.0,10317,7972,978.0,0.23591353854449149,0.1636138731623769,0.12642529774648334
10028,46169,39.7,39020,115485.0,3817,15167,931.5,0.8451558404990361,0.08267452186532089,0.328510472394897
10029,77857,33.5,11772,31446.0,12444,9570,885.0,0.1512002774317017,0.15983148592933197,0.12291765672964537
10030,29530,34.0,2174,32561.0,3547,3531,884.0,0.07362004740941415,0.12011513714866237,0.11957331527260413
10031,58912,33.4,8299,38338.0,12429,7278,1098.0,0.1408711298207496,0.21097569255839219,0.12354019554589897
10032,59069,34.6,7033,35979.0,14515,7688,1091.0,0.11906414532157307,0.24572957050229394,0.13015287206487328
10033,60520,35.9,13171,44595.0,15811,7897,1225.0,0.2176305353602115,0.2612524785194977,0.1304857898215466
10034,42672,36.4,6769,42522.0,12061,5376,1144.0,0.1586286089238845,0.2826443569553806,0.12598425196850394
10035,34760,34.7,3748,26764.0,5769,3399,753.0,0.10782508630609897,0.16596662830840045,0.09778481012658227
10036,24127,37.5,13672,70625.0,4869,7747,1853.0,0.5666680482447051,0.20180710407427363,0.3210925519127948
10037,18041,37.1,1091,37000.0,1592,2503,995.0,0.060473366221384627,0.08824344548528353,0.1387395377196386
10038,20997,33.6,8769,73988.0,3336,5322,1994.0,0.4176310901557365,0.1588798399771396,0.2534647806829547
10039,25952,32.9,1592,33132.0,3413,2718,819.0,0.061344019728729965,0.13151202219482122,0.10473181257706535
10040,45278,37.6,8910,46944.0,11680,6564,1179.0,0.19678431026105395,0.25796192411325586,0.14497106762666195
10044,12050,39.4,5332,95259.0,4275,1955,1375.5,0.4424896265560166,0.35477178423236516,0.16224066390041494
10065,31761,38.8,26175,110163.0,3738,10162,1572.0,0.8241239255690942,0.11769150845376405,0.3199521425647807
10069,5523,35.8,4090,172926.0,844,1921,1768.5,0.7405395618323375,0.15281549882310339,0.3478182147383668
10075,24377,42.6,20391,104583.0,2058,8730,1965.0,0.8364852114698281,0.08442384214628543,0.3581244615826394
10110,1,40.650000000000006,1,102616.0,0,0,1933.0,1.0,0.0,0.0
10128,62447,38.7,45428,100649.0,7012,19531,1901.0,0.7274648902269124,0.11228721956218873,0.31276122151584546
10162,1252,36.2,1013,193238.0,230,481,1723.25,0.8091054313099042,0.18370607028753994,0.384185303514377
10280,8817,37.1,5603,143636.0,1480,2824,1545.5,0.6354769195871611,0.16785754791879323,0.32029034819099467
10282,5903,33.0,4191,245556.0,1145,1740,1367.75,0.7099779772996782,0.19396916821954938,0.29476537353887855
10301,39367,35.3,15892,60278.0,4328,4513,1190.0,0.4036883684304113,0.10993979729214824,0.114639164782686
10302,18043,33.3,5903,54150.0,2937,1776,1157.0,0.32716288865488,0.1627778085684199,0.0984315246910159
10303,24348,32.8,4445,52826.0,2756,2280,920.0,0.1825611959914572,0.11319204862822409,0.09364218827008379
10304,41864,35.0,14347,53762.0,5783,4646,1096.0,0.3427049493598318,0.13813777947639977,0.11097840626791515
10305,41471,40.1,28295,70763.0,5095,5818,1181.0,0.6822840056907237,0.12285693617226495,0.1402908056232066
10306,54888,42.0,42754,79152.0,2753,7058,1200.0,0.7789316426176942,0.05015668269931497,0.1285891269494243
10307,15006,39.0,13011,86688.0,215,1921,1218.0,0.8670531787285086,0.014327602292416367,0.12801546048247367
10308,29805,42.3,25229,85814.0,1316,3749,1249.0,0.8464687133031371,0.04415366549236705,0.12578426438517026
10309,33382,38.6,27699,87536.0,1322,4398,1240.0,0.8297585525133305,0.03960218081600863,0.1317476484332874
10310,24719,33.6,9776,64724.0,2491,2465,1096.0,0.39548525425785835,0.10077268497916582,0.09972086249443747
10312,61105,41.2,51471,87946.0,1628,9149,1280.0,0.8423369609688242,0.02664266426642664,0.149725881679077
10314,87524,41.5,59334,78962.0,5642,11698,1195.0,0.6779169142178145,0.06446231890681413,0.13365476897765186
10451,47818,31.6,872,27197.0,8747,2887,916.0,0.018235810782550505,0.1829227487556987,0.060374754276632234
10452,75252,30.4,935,24965.0,18383,3554,1032.0,0.012424918939031521,0.24428586615638123,0.047227980651677035
10453,79002,31.0,949,24741.0,20030,3600,1017.0,0.012012354117617275,0.2535378851168325,0.0455684666210982
10454,38751,28.6,590,19536.0,7092,1465,639.0,0.015225413537715156,0.1830146318804676,0.03780547598771645
10455,39951,30.0,582,22996.0,7994,1662,785.0,0.01456784561087332,0.20009511651773423,0.041600961177442365
10456,91737,29.7,1177,22962.0,19515,4415,906.0,0.012830155771389951,0.2127276889368521,0.04812671005156044
10457,71015,29.4,1386,24883.0,16677,3205,1050.0,0.019517003449975357,0.2348377103428853,0.04513131028655918
10458,76276,29.4,8821,24829.0,18514,3665,1101.0,0.11564581257538413,0.24272379254287063,0.048049189784466935
10459,48269,28.7,579,23400.0,9336,2129,917.0,0.011995276471441298,0.19341606414054568,0.0441069837784085
10460,58676,30.0,1128,23289.0,11978,2814,960.0,0.019224214329538483,0.20413797804894676,0.047958279364646535
10461,52435,37.1,21138,52230.0,6905,5980,1233.0,0.4031276818918661,0.13168685038619243,0.1140459616668256
10462,76114,35.0,10027,45234.0,13015,7762,1190.0,0.13173660561788897,0.1709935097353969,0.10197861103082219
10463,71238,38.0,23497,55354.0,8727,9331,1177.0,0.32983800780482325,0.122504842920913,0.1309834638816362
10464,4532,48.4,3440,75696.0,119,643,1338.0,0.7590467784642542,0.026257722859664608,0.14187996469549868
10465,46360,39.3,23299,68831.0,2456,4472,1237.0,0.5025668679896462,0.052976704055220016,0.09646246764452114
10466,69657,36.1,2258,42587.0,11385,6758,1102.0,0.03241598116485062,0.1634437314268487,0.09701824655095684
10467,99251,33.1,9166,35852.0,22000,7843,1127.0,0.09235171434040967,0.22166023516135858,0.07902187383502433
10468,72683,31.9,2686,33585.0,18663,5138,1129.0,0.03695499635403052,0.25677256029608025,0.07069053286187967
10469,72241,37.0,10045,57680.0,9780,7318,1267.0,0.13904846278429148,0.13538018576708516,0.1012998158940214
10470,14880,36.0,6229,58330.0,2477,1852,1253.0,0.4186155913978495,0.16646505376344087,0.12446236559139785
10471,21935,43.7,13197,73684.0,1622,4035,1401.0,0.601641212673809,0.07394574880328243,0.18395258718942328
10472,69659,31.3,1486,30541.0,18452,3761,1058.0,0.021332491135388106,0.26489039463673036,0.05399158759097891
10473,59948,36.5,987,36729.0,4974,4732,860.0,0.016464269033162074,0.08297190898778942,0.07893507706679122
10474,12223,29.9,159,26460.0,2165,611,985.0,0.01300826311052933,0.17712509203959748,0.049987728053669314
10475,44582,46.2,3872,45886.0,3748,5224,939.0,0.08685119554977346,0.08406980395675384,0.11717733614463237
11003,44907,37.3,7734,88537.0,6897,5825,1467.0,0.17222259335960985,0.15358407375242167,0.12971251697953548
11004,14045,44.1,5982,82054.0,1315,2324,1171.0,0.42591669633321466,0.09362762548949805,0.16546813812744748
11005,2123,81.4,2050,61587.0,7,512,1273.5,0.9656146961846443,0.003297220913801225,0.24116815826660387
11010,25054,42.3,18737,95162.0,1509,3289,1376.0,0.7478646124371358,0.06022990340863734,0.13127644288337192
11020,6120,46.4,2536,126652.0,493,1347,1386.0,0.4143790849673203,0.08055555555555556,0.22009803921568627
11021,17478,46.1,12901,90181.0,1687,3797,1642.0,0.7381279322576954,0.096521341114544,0.2172445359880993
11023,9955,40.9,8624,106639.0,627,1864,1542.5,0.8662983425414365,0.06298342541436464,0.18724259166248117
11024,7789,37.6,6548,93950.0,819,1322,1443.0,0.8406727436127872,0.10514828604442163,0.1697265374245731
11030,17295,45.3,13973,162500.0,478,3963,1477.0,0.8079213645562301,0.027638045677941602,0.22914137033824805
11040,40799,44.1,20223,105266.0,3610,7253,1450.0,0.49567391357631313,0.08848256084707959,0.17777396504816295
11042,542,81.5,303,105974.0,0,45,1696.5,0.559040590405904,0.0,0.08302583025830258
11050,30583,42.8,22719,106682.0,3481,6753,1943.0,0.7428636824379558,0.11382140404800052,0.220808946146552
11096,7884,33.2,1910,55222.0,1590,438,1283.0,0.24226281075596143,0.20167427701674276,0.05555555555555555
11101,25317,35.4,8119,48509.0,5952,4513,1215.0,0.3206936050874906,0.23509894537267448,0.17825966741715052
11102,35027,32.6,14208,50160.0,7924,7099,1464.0,0.40562994261569646,0.2262254831986753,0.20267222428412368
11103,38257,34.4,22511,57733.0,7923,8783,1452.0,0.5884151919910082,0.20709935436652116,0.22957890059335545
11104,26555,37.6,11345,56578.0,7022,5727,1386.0,0.4272265110148748,0.26443231029937864,0.21566559969873847
11105,36816,34.8,22949,60247.0,5967,8214,1487.0,0.6233431116905693,0.1620762711864407,0.22310951760104303
11106,38633,36.1,16240,52399.0,7957,7780,1347.0,0.4203660083348433,0.20596381332021846,0.20138223798307148
11109,4337,32.2,2891,128693.0,1067,1295,1624.5,0.6665898086234725,0.2460225962646991,0.29859349780954575
11201,56488,34.9,33739,98775.0,5617,14450,1902.0,0.5972772978331681,0.09943704857668885,0.2558065429825804
11203,77011,38.9,2621,46630.0,14429,7089,1158.0,0.034034099024814635,0.18736284426900054,0.09205178480996222
11204,80349,34.6,47237,45593.0,16097,8520,1205.0,0.5878977958655366,0.2003385231925724,0.10603741179106149
11205,43320,29.4,17247,47050.0,4502,5762,1182.0,0.39813019390581716,0.10392428439519852,0.1330101569713758
11206,83180,29.0,24006,30686.0,9748,7835,893.0,0.2886030295744169,0.11719163260399135,0.09419331570088964
11207,93465,31.3,2547,33816.0,13990,4876,1054.0,0.027250842561386615,0.1496816990317231,0.05216926122077783
11208,92262,30.9,2949,34527.0,16191,4505,1137.0,0.031963321844312935,0.1754893672367822,0.048828336693329866
11209,72582,39.2,48512,59934.0,8629,13464,1330.0,0.6683750792207435,0.11888622523490673,0.1855005373233033
11210,67042,34.9,19752,56052.0,10771,8725,1130.0,0.29462128218131917,0.16066048148921572,0.13014229885743264
11211,94681,30.1,60899,50943.0,9403,17587,1337.0,0.6432019095700299,0.099312428047866,0.18575004488756983
11212,87751,31.7,1018,28146.0,13230,4395,936.0,0.011601007395927112,0.1507675126209388,0.050084899317386695
11213,62756,32.8,11744,34804.0,10633,5039,1064.0,0.18713748486200524,0.16943399834278794,0.08029511122442476
11214,88297,39.5,43904,45838.0,19662,10886,1163.0,0.49723093649840877,0.2226802722629308,0.12328844694610236
11215,70156,34.6,46098,99040.0,6106,18100,1860.0,0.657078510747477,0.08703460858657848,0.25799646502081075
11216,54440,34.4,8487,45566.0,6553,9217,1146.0,0.15589639970609845,0.12037105069801617,0.16930565760470243
11217,38567,35.4,18989,85199.0,3260,9809,1735.0,0.49236393808177975,0.08452822361085903,0.2543366090180724
11218,75132,32.5,39236,54441.0,13902,10487,1375.0,0.5222275461853804,0.18503433956237023,0.13958100409945162
11219,98719,27.7,59628,35083.0,21701,6011,1209.0,0.6040174637101268,0.21982597068446805,0.0608900009116786
11220,101715,32.5,15120,38052.0,37103,8299,1184.0,0.1486506414983041,0.3647741237772207,0.081590719166298
11221,83773,31.4,6231,39785.0,13201,7347,1135.0,0.07437957337089515,0.15758060472944743,0.08770128800448831
11222,34580,33.9,26417,66610.0,5409,9778,1565.0,0.7639386928860613,0.1564198958935801,0.2827646038172354
11223,76651,37.4,45429,40873.0,14004,8839,1120.0,0.5926732854104969,0.182698203545942,0.1153148686905585
11224,42698,46.6,22738,27011.0,4031,6270,732.0,0.5325307976954424,0.09440723218886131,0.14684528549346573
11225,59613,33.9,10120,43543.0,10584,7531,1183.0,0.16976162917484441,0.17754516632278194,0.12633150487309816
11226,98299,35.0,6251,42182.0,23246,10303,1164.0,0.06359169472731158,0.23648256849001517,0.10481286686538012
11228,46059,39.9,26824,62821.0,6346,5923,1287.0,0.5823834646865976,0.13777980416422414,0.12859593130549946
11229,81351,40.8,52786,51985.0,10713,13132,1131.0,0.6488672542439552,0.1316886086218977,0.16142395299381693
11230,87064,34.7,58934,41820.0,15025,12037,1229.0,0.6769043462280622,0.17257419829091245,0.13825461729302582
11231,34605,35.6,20333,83383.0,3079,8825,1629.0,0.5875740499927756,0.0889755815633579,0.25502095072966335
11232,29452,31.7,5524,44583.0,7812,2341,1335.0,0.1875594187151976,0.26524514464212956,0.079485264158631
11233,69637,33.6,2239,34432.0,8513,5943,1053.0,0.03215244769303675,0.12224823010755777,0.08534256214368799
11234,95610,38.7,38580,67713.0,9614,12601,1277.0,0.403514276749294,0.10055433532057316,0.13179583725551722
11235,75622,44.5,56463,42257.0,13117,16653,1136.0,0.7466478009044987,0.17345481473645236,0.22021369442754754
11236,97714,37.3,4436,60135.0,14676,10837,1260.0,0.045397793560799884,0.15019342161819185,0.11090529504472235
11237,55258,29.1,7255,42496.0,18066,4574,1299.0,0.13129320641355097,0.3269390857432408,0.08277534474646205
11238,51959,34.8,19612,69491.0,4784,12021,1446.0,0.3774514521064686,0.09207259570045613,0.2313554918300968
11239,12943,41.7,3188,27886.0,801,975,915.0,0.24631074712199644,0.061886734142007266,0.07533029436761184
11354,56433,44.2,10589,46650.0,18860,7735,1346.0,0.18763843850229475,0.33420161961972605,0.13706519235199263
11355,83799,40.9,6752,40539.0,33259,10008,1286.0,0.08057375386341126,0.39689017768708457,0.11942863279991409
11356,23800,36.0,6514,59084.0,5376,2549,1501.0,0.27369747899159663,0.22588235294117648,0.10710084033613446
11357,40588,44.8,26939,73189.0,3520,6420,1579.0,0.6637183403961762,0.08672514043559673,0.1581748299990145
11358,37634,42.3,15118,67277.0,8523,6372,1482.0,0.4017112185789446,0.22647074453951213,0.1693149811340809
11360,19916,48.5,12161,79513.0,1834,4214,1966.0,0.6106145812412132,0.0920867644105242,0.21158867242418156
11361,30352,41.1,13166,77219.0,4689,5769,1654.0,0.433777016341592,0.15448734844491302,0.1900698471270427
11362,17897,45.0,8179,82058.0,2313,3987,1660.0,0.45700396714533165,0.12923953735262894,0.22277476672067945
11363,7625,42.0,3735,92711.0,893,1594,1665.0,0.4898360655737705,0.11711475409836065,0.20904918032786884
11364,34902,43.4,12984,72344.0,4252,7048,1534.0,0.3720130651538594,0.12182682940805685,0.20193685175634635
11365,43138,41.6,12879,58990.0,6725,6294,1373.0,0.29855347953080813,0.15589503454031248,0.14590384347906718
11366,13146,41.4,5919,71692.0,1640,2430,1547.0,0.45025102692834323,0.12475277650996501,0.18484710178000913
11367,41582,34.7,20026,54218.0,4800,6344,1220.0,0.48160261651676206,0.11543456303208119,0.15256601414073398
11368,110385,31.6,5241,45014.0,47453,5596,1410.0,0.04747927707568963,0.42988630701635183,0.050695293744621096
11369,39862,35.2,2483,54181.0,12264,3333,1355.0,0.0622899001555366,0.3076614319401937,0.08361346645928454
11370,36271,35.5,8411,54196.0,8099,3222,1513.0,0.23189324804940586,0.22329133467508477,0.08883129773096965
11372,63202,37.9,11601,46402.0,21827,9307,1298.0,0.18355431790133223,0.3453529951583811,0.14725799816461504
11373,100713,36.3,7203,49042.0,39974,13657,1372.0,0.07152006195823776,0.39691003147557913,0.13560314954375305
11374,41792,42.8,20925,50606.0,7711,9700,1333.0,0.5006939127105666,0.18450899693721287,0.23210183767228176
11375,69652,41.9,39351,71643.0,8475,16290,1553.0,0.5649658301269167,0.12167633377361742,0.23387698845690003
11377,88939,35.9,18003,49641.0,29101,12439,1363.0,0.2024196359302443,0.3272017899908926,0.13985990397913176
11378,30854,39.6,18231,56278.0,4387,3853,1375.0,0.5908796266286381,0.14218577818111103,0.12487845984313217
11379,35725,43.4,25848,71393.0,3749,5225,1359.0,0.7235269419174247,0.1049405178446466,0.1462561231630511
11385,100132,35.3,46053,53558.0,22024,9868,1276.0,0.45992290176966405,0.2199496664402988,0.09854991411337036
11411,19177,44.4,315,81117.0,2071,2561,1363.0,0.016425926891588883,0.10799395108723993,0.1335453929186004
11412,37690,39.6,326,70709.0,4693,3718,1273.0,0.00864950915362165,0.1245157866808172,0.0986468559299549
11413,41689,39.3,383,80237.0,4968,4533,1506.0,0.009187075727410109,0.1191681258845259,0.10873371872676245
11414,28742,44.2,21053,69088.0,1456,3982,1452.0,0.7324820819706354,0.05065757428153921,0.1385428988936052
11415,19020,37.9,9383,64696.0,2743,3331,1373.0,0.493322818086225,0.14421661409043113,0.17513144058885383
11416,25973,33.9,3274,58621.0,5895,2659,1318.0,0.12605397913217573,0.22696646517537442,0.10237554383398144
11417,31556,36.8,6775,61617.0,5986,2976,1334.0,0.21469768031436176,0.18969451134491064,0.09430853086576245
11418,36751,34.9,6591,61472.0,8521,4163,1316.0,0.17934205871949063,0.23185763652689723,0.11327582922913662
11419,48370,36.5,2033,55557.0,13210,4255,1345.0,0.042030183998346085,0.2731031631176349,0.08796774860450693
11420,50162,36.8,3239,57784.0,9851,4358,1406.0,0.06457079063833181,0.19638371675770502,0.08687851361588453
11421,42745,34.8,6939,61974.0,8670,4066,1374.0,0.16233477599719265,0.20283074043747806,0.0951222365188911
11422,32589,35.5,1623,83631.0,4328,4159,1584.0,0.04980208045659578,0.13280554788425541,0.12761974899505968
11423,32053,39.4,3161,60161.0,5908,3941,1217.0,0.09861791407980532,0.18431972046298317,0.12295260974011793
11426,19348,40.8,6548,77917.0,2440,3013,1406.0,0.3384329129625801,0.12611122596650817,0.15572669009716766
11427,23460,41.8,4728,69847.0,3138,3753,1297.0,0.20153452685421994,0.13375959079283886,0.15997442455242966
11428,20461,40.2,2251,68077.0,3939,2231,1437.0,0.11001417330531255,0.19251258491764822,0.10903670397341284
11429,27506,39.9,557,71208.0,4377,2463,1337.0,0.020250127244964736,0.15912891732712864,0.08954409946920672
11430,171,43.4,12,60419.5,13,12,1313.5,0.07017543859649122,0.07602339181286549,0.07017543859649122
11432,62395,35.8,7795,49631.0,16541,8830,1290.0,0.12492988220209952,0.26510137030210756,0.1415177498196971
11433,37927,30.7,216,44799.0,5162,2770,964.0,0.0056951512115379545,0.13610356737943946,0.07303504099981543
11434,65255,35.6,941,58178.0,7336,6121,1118.0,0.014420350930963145,0.11242050417592522,0.09380124128419279
11435,54523,35.7,7740,52939.0,12982,7212,1332.0,0.1419584395576179,0.23810135172312602,0.13227445298314472
11436,18609,35.5,222,61544.0,3099,1462,1453.0,0.01192971142995325,0.1665323230694825,0.07856413563329571
11501,19155,41.8,13195,81930.0,2721,2815,1475.0,0.6888540850952753,0.14205168363351606,0.1469590185330201
11507,7224,45.8,4616,96048.0,622,1406,1540.0,0.6389811738648948,0.08610188261351052,0.19462901439645625
11509,2232,54.9,2052,120385.0,41,452,1605.0,0.9193548387096774,0.018369175627240143,0.2025089605734767
11510,33430,39.8,14950,92518.0,2848,5248,1670.0,0.44720311097816334,0.08519294047262937,0.15698474424169906
11514,5197,41.2,3683,85741.0,300,915,1660.0,0.7086780835097172,0.05772561092938234,0.17606311333461613
11516,7513,28.9,5852,91250.0,1090,922,1753.0,0.7789165446559297,0.14508185811260482,0.12272061759616665
11518,10065,44.6,8857,94475.0,309,1506,1773.0,0.879980129160457,0.030700447093889718,0.1496274217585693
11520,43632,37.7,9558,67188.0,8189,3743,1315.0,0.21905940594059406,0.18768335166850017,0.08578566189952329
11530,28155,42.7,24615,137788.0,714,6184,1474.0,0.8742674480554076,0.02535961640916356,0.21964127153258747
11542,27691,39.1,15602,65671.0,5796,3835,1633.0,0.5634321620743202,0.20930988407785922,0.13849265104185476
11545,12653,45.4,10795,142107.0,333,2868,1818.0,0.8531573539871967,0.026317869280012646,0.22666561289812692
11547,797,43.1,675,92361.0,60,210,1583.0,0.8469259723964868,0.07528230865746549,0.26348808030112925
11548,2328,21.3,1457,103194.0,160,250,1395.0,0.6258591065292096,0.06872852233676977,0.10738831615120274
11549,2337,20.3,1398,78564.5,150,30,1354.5,0.5982028241335045,0.06418485237483953,0.012836970474967908
11550,57224,33.7,5248,53935.0,14475,3877,1314.0,0.09170977212358451,0.2529533063050468,0.06775129316370754
11552,22949,41.0,12223,98056.0,1393,3098,1649.0,0.5326158002527344,0.06069981262800122,0.13499498888840472
11553,26506,33.2,3504,72207.0,4929,2308,1357.0,0.13219648381498528,0.1859578963253603,0.0870746246132951
11554,37513,43.0,26845,95071.0,2816,5443,1835.0,0.7156185855570069,0.07506730999920028,0.14509636659291444
11557,7364,46.6,6161,118990.0,395,1451,1950.0,0.8366376969038566,0.05363932645301467,0.1970396523628463
11558,8646,44.5,6101,70771.0,544,1023,1635.0,0.7056442285449919,0.06291926902613926,0.1183206106870229
11559,8402,39.8,6919,114211.0,583,1495,1711.0,0.8234944060937872,0.06938824089502499,0.1779338252796953
11560,6334,44.7,5412,94913.0,499,1242,1681.0,0.8544363751184086,0.07878118092832334,0.19608462267129775
11561,37599,43.5,27134,89684.0,3322,7271,1672.0,0.7216681294715285,0.08835341365461848,0.19338280273411526
11563,22984,43.6,17989,90195.0,880,3785,1680.0,0.7826749042812391,0.03828750435085277,0.1646797772363383
11565,8820,44.7,7841,114519.0,132,1584,1396.0,0.8890022675736962,0.014965986394557823,0.17959183673469387
11566,33791,43.6,29168,125125.0,519,6359,1321.0,0.8631884229528572,0.015359119292119203,0.188186203426948
11568,4240,23.4,2631,196250.0,270,559,1246.0,0.6205188679245283,0.06367924528301887,0.13183962264150945
11569,1284,46.8,1219,109855.0,12,327,1312.0,0.9493769470404985,0.009345794392523364,0.2546728971962617
11570,27896,42.3,20968,109926.0,1136,5497,1378.0,0.7516489819328936,0.04072268425580729,0.19705334098078578
11572,28901,44.3,25188,98532.0,751,5164,1345.0,0.8715269367841944,0.02598526002560465,0.17867893844503652
11575,16674,32.1,294,62746.0,3349,1058,1469.0,0.017632241813602016,0.20085162528487466,0.0634520810843229
11576,12325,46.3,9943,152031.0,524,3071,1941.0,0.8067342799188642,0.04251521298174442,0.2491683569979716
11577,12788,42.9,8804,121699.0,1038,2799,1612.0,0.688457929308727,0.0811698467313106,0.21887707225523928
11579,5336,44.8,4263,105457.0,233,1209,1558.0,0.7989130434782609,0.04366566716641679,0.22657421289355323
11580,41525,39.6,11759,93200.0,4479,6232,1482.0,0.2831788079470199,0.10786273329319687,0.15007826610475616
11581,20956,38.2,11062,94019.0,2072,3318,1548.0,0.5278679137239931,0.09887383088375644,0.15833174269898836
11590,45972,38.0,17683,89641.0,7353,5991,1563.0,0.3846471765422431,0.15994518402505872,0.13031845471156356
11596,10638,42.9,8055,112083.0,669,1909,1686.0,0.7571912013536379,0.062887760857304,0.17945102462868961
11598,12927,38.8,11627,129100.0,337,2033,1876.0,0.8994352904772955,0.02606946700703953,0.157267734199737
11691,62577,32.6,13849,39986.0,9767,4598,1037.0,0.22131134442367004,0.15607970979752944,0.07347747574987615
11692,17970,35.2,2545,40298.0,2167,1369,837.0,0.1416249304396216,0.12058987200890373,0.07618252643294379
11693,11338,38.9,5329,51116.0,661,1390,888.0,0.4700123478567649,0.058299523725524785,0.12259657787969659
11694,21507,43.1,16400,75615.0,1103,3154,1232.0,0.7625424280466825,0.0512856279350909,0.14664992793044127
11697,4078,49.3,3980,82230.0,10,740,528.0,0.9759686120647376,0.0024521824423737125,0.18146150073565473
